prompt_id,category,level,domain,target_smells,syntax_ok,loc,cc_max,mi,ruff_total,undefined_name,unused_var,n_smells,smells_found,target_covered,target_hit,model,lang
comments_smell_intermediate_001,comments_smell,intermediate,E-commerce,Comments (as smell indicator),1,57,2,75.78,0,0,0,6,Global State;Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
comments_smell_intermediate_002,comments_smell,intermediate,Finance,Comments (as smell indicator),1,63,1,31.55,0,0,0,11,Comments (as smell indicator);Data Clumps;Duplicated Code;Long Parameter List,1,1,yi-coder-9b,en
comments_smell_intermediate_003,comments_smell,intermediate,Healthcare,Comments (as smell indicator),1,34,0,79.92,0,0,0,3,Comments (as smell indicator);Global State,1,1,yi-coder-9b,en
comments_smell_intermediate_004,comments_smell,intermediate,Scientific Computing,Comments (as smell indicator),1,64,4,78.91,1,0,0,10,Duplicated Code;Global State;Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
comments_smell_intermediate_005,comments_smell,intermediate,General Software,Comments (as smell indicator),1,33,4,83.36,0,0,0,3,Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_class_advanced_001,data_class,advanced,Finance,Data Class,1,56,2,100.0,0,0,0,6,Duplicated Code;Long Method;Temporary Field,1,0,yi-coder-9b,en
data_class_advanced_002,data_class,advanced,Healthcare,Data Class,1,43,2,100.0,1,0,0,50,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,yi-coder-9b,en
data_class_advanced_003,data_class,advanced,Scientific Computing,Data Class,1,42,2,100.0,1,0,0,31,Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
data_class_advanced_004,data_class,advanced,General Software,Data Class,1,60,2,100.0,1,0,0,46,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,yi-coder-9b,en
data_class_advanced_005,data_class,advanced,E-commerce,Data Class,1,47,2,100.0,1,0,0,39,Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
data_class_basic_001,data_class,basic,E-commerce,Data Class,1,32,2,100.0,0,0,0,15,Data Class;Duplicated Code;Long Parameter List,1,1,yi-coder-9b,en
data_class_basic_002,data_class,basic,Finance,Data Class,1,27,2,100.0,0,0,0,14,Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
data_class_basic_003,data_class,basic,Healthcare,Data Class,1,39,2,100.0,0,0,0,32,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,yi-coder-9b,en
data_class_basic_004,data_class,basic,Scientific Computing,Data Class,1,22,2,100.0,0,0,0,13,Data Class;Duplicated Code;Long Parameter List,1,1,yi-coder-9b,en
data_class_basic_005,data_class,basic,General Software,Data Class,1,9,2,100.0,0,0,0,2,Data Class;Duplicated Code,1,1,yi-coder-9b,en
data_class_basic_006,data_class,basic,E-commerce,Data Class,1,32,2,100.0,0,0,0,15,Data Class;Duplicated Code;Long Parameter List,1,1,yi-coder-9b,en
data_class_intermediate_001,data_class,intermediate,Finance,Data Class,1,96,2,100.0,1,0,0,106,Duplicated Code;God Class / Large Class;Long Parameter List;Temporary Field,1,0,yi-coder-9b,en
data_class_intermediate_002,data_class,intermediate,Healthcare,Data Class,1,44,2,100.0,1,0,0,41,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,yi-coder-9b,en
data_class_intermediate_003,data_class,intermediate,Scientific Computing,Data Class,1,47,2,100.0,1,0,0,40,Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
data_class_intermediate_004,data_class,intermediate,General Software,Data Class,1,42,2,100.0,1,0,0,31,Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
data_class_intermediate_005,data_class,intermediate,E-commerce,Data Class,1,54,2,100.0,1,0,0,50,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,yi-coder-9b,en
data_clumps_advanced_001,data_clumps,advanced,Healthcare,Data Clumps,1,35,2,100.0,1,0,0,10,Data Class;Duplicated Code;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_clumps_advanced_002,data_clumps,advanced,Scientific Computing,Data Clumps,1,42,3,100.0,3,0,0,10,Data Class;Data Clumps;Duplicated Code;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
data_clumps_advanced_003,data_clumps,advanced,General Software,Data Clumps,1,24,1,100.0,5,0,0,16,Data Clumps;Duplicated Code;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
data_clumps_advanced_004,data_clumps,advanced,E-commerce,Data Clumps,1,29,2,100.0,1,0,0,8,Duplicated Code;Long Parameter List;Speculative Generality,1,0,yi-coder-9b,en
data_clumps_advanced_005,data_clumps,advanced,Finance,Data Clumps,1,35,2,100.0,1,0,0,10,Data Class;Duplicated Code;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_clumps_advanced_006,data_clumps,advanced,Healthcare,Data Clumps,1,42,3,100.0,3,0,0,10,Data Class;Data Clumps;Duplicated Code;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
data_clumps_basic_001,data_clumps,basic,E-commerce,Data Clumps,1,23,2,100.0,0,0,0,10,Data Class;Data Clumps;Duplicated Code;Global State;Lazy Class;Long Parameter List,1,1,yi-coder-9b,en
data_clumps_basic_002,data_clumps,basic,Finance,Data Clumps,1,22,1,100.0,0,0,0,7,Comments (as smell indicator);Data Clumps;Duplicated Code;Magic Numbers/Strings,1,1,yi-coder-9b,en
data_clumps_basic_003,data_clumps,basic,Healthcare,Data Clumps,1,42,1,82.63,2,0,0,12,Comments (as smell indicator);Data Clumps;Global State;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
data_clumps_basic_004,data_clumps,basic,Scientific Computing,Data Clumps,1,21,1,88.98,0,0,0,10,Data Clumps;Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
data_clumps_basic_005,data_clumps,basic,General Software,Data Clumps,1,51,2,100.0,0,0,0,21,Data Class;Duplicated Code;Global State;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_clumps_basic_006,data_clumps,basic,E-commerce,Data Clumps,1,20,2,100.0,0,0,0,4,Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
data_clumps_intermediate_001,data_clumps,intermediate,Finance,Data Clumps,1,52,3,44.55,0,0,0,19,Data Class;Duplicated Code;Feature Envy;Lazy Class;Long Parameter List,1,0,yi-coder-9b,en
data_clumps_intermediate_002,data_clumps,intermediate,Healthcare,Data Clumps,1,43,4,72.93,1,0,0,9,Global State;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_clumps_intermediate_003,data_clumps,intermediate,Scientific Computing,Data Clumps,1,26,2,100.0,1,0,0,4,Duplicated Code;Global State;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_clumps_intermediate_004,data_clumps,intermediate,General Software,Data Clumps,1,51,10,44.91,6,0,0,16,Data Class;Data Clumps;Duplicated Code;Feature Envy;Lazy Class;Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,yi-coder-9b,en
data_clumps_intermediate_005,data_clumps,intermediate,E-commerce,Data Clumps,1,23,2,100.0,1,0,0,8,Data Class;Duplicated Code;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
data_clumps_intermediate_006,data_clumps,intermediate,Finance,Data Clumps,1,52,3,44.55,0,0,0,19,Data Class;Duplicated Code;Feature Envy;Lazy Class;Long Parameter List,1,0,yi-coder-9b,en
dead_code_advanced_001,dead_code,advanced,Finance,Dead Code,1,67,3,75.0,0,0,0,22,Duplicated Code;Global State;Lazy Class;Long Method;Middle Man,1,0,yi-coder-9b,en
dead_code_advanced_002,dead_code,advanced,Healthcare,Dead Code,1,48,2,100.0,0,0,0,11,Comments (as smell indicator);Duplicated Code;Global State;Long Method;Speculative Generality,1,0,yi-coder-9b,en
dead_code_advanced_003,dead_code,advanced,Scientific Computing,Dead Code,1,57,2,100.0,1,0,0,11,Data Class;Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
dead_code_advanced_004,dead_code,advanced,General Software,Dead Code,1,66,3,68.04,0,0,0,37,Data Class;Duplicated Code;Lazy Class;Long Parameter List;Middle Man;Speculative Generality,1,0,yi-coder-9b,en
dead_code_advanced_005,dead_code,advanced,E-commerce,Dead Code,1,67,3,75.0,0,0,0,22,Duplicated Code;Global State;Lazy Class;Long Method;Middle Man,1,0,yi-coder-9b,en
dead_code_basic_001,dead_code,basic,E-commerce,Dead Code,1,19,2,100.0,1,1,0,3,Duplicated Code;Temporary Field,1,0,yi-coder-9b,en
dead_code_basic_002,dead_code,basic,Finance,Dead Code,1,17,1,100.0,0,0,0,10,Duplicated Code;Global State;Magic Numbers/Strings,1,0,yi-coder-9b,en
dead_code_basic_003,dead_code,basic,Healthcare,Dead Code,1,53,2,100.0,0,0,0,3,Comments (as smell indicator);Long Method,1,0,yi-coder-9b,en
dead_code_basic_004,dead_code,basic,Scientific Computing,Dead Code,1,18,2,100.0,0,0,0,1,Duplicated Code,1,0,yi-coder-9b,en
dead_code_basic_005,dead_code,basic,General Software,Dead Code,1,19,2,100.0,1,1,0,2,Duplicated Code;Global State,1,0,yi-coder-9b,en
dead_code_basic_006,dead_code,basic,E-commerce,Dead Code,1,19,2,100.0,1,1,0,3,Duplicated Code;Temporary Field,1,0,yi-coder-9b,en
dead_code_intermediate_001,dead_code,intermediate,Finance,Dead Code,1,66,4,63.99,0,0,0,33,Duplicated Code;Magic Numbers/Strings;Temporary Field,1,0,yi-coder-9b,en
dead_code_intermediate_002,dead_code,intermediate,Healthcare,Dead Code,1,54,3,67.59,0,0,0,6,Duplicated Code;Global State;Magic Numbers/Strings,1,0,yi-coder-9b,en
dead_code_intermediate_003,dead_code,intermediate,Scientific Computing,Dead Code,1,34,2,84.27,1,1,0,3,Duplicated Code;Global State;Magic Numbers/Strings,1,0,yi-coder-9b,en
dead_code_intermediate_004,dead_code,intermediate,General Software,Dead Code,1,50,2,83.93,1,1,0,3,Duplicated Code;Global State,1,0,yi-coder-9b,en
dead_code_intermediate_005,dead_code,intermediate,E-commerce,Dead Code,1,44,3,82.41,0,0,0,4,Duplicated Code;Global State;Speculative Generality,1,0,yi-coder-9b,en
deep_nesting_advanced_001,deep_nesting,advanced,Healthcare,Deep Nesting,1,26,9,58.46,1,0,0,2,Deep Nesting;Long Method,1,1,yi-coder-9b,en
deep_nesting_advanced_002,deep_nesting,advanced,Scientific Computing,Deep Nesting,1,28,9,100.0,10,9,0,2,Deep Nesting;Long Method,1,1,yi-coder-9b,en
deep_nesting_advanced_003,deep_nesting,advanced,General Software,Deep Nesting,1,26,8,100.0,2,0,0,3,Deep Nesting;Long Method;Long Parameter List,1,1,yi-coder-9b,en
deep_nesting_advanced_004,deep_nesting,advanced,E-commerce,Deep Nesting,1,64,7,57.34,0,0,0,16,Data Class;Deep Nesting;Duplicated Code;Long Method,1,1,yi-coder-9b,en
deep_nesting_advanced_005,deep_nesting,advanced,Finance,Deep Nesting,1,47,9,83.47,1,0,0,1,Long Method,1,0,yi-coder-9b,en
deep_nesting_advanced_006,deep_nesting,advanced,Healthcare,Deep Nesting,1,26,9,58.46,1,0,0,2,Deep Nesting;Long Method,1,1,yi-coder-9b,en
deep_nesting_basic_001,deep_nesting,basic,E-commerce,Deep Nesting,1,17,5,63.35,2,0,0,6,Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
deep_nesting_basic_002,deep_nesting,basic,Finance,Deep Nesting,1,39,5,100.0,0,0,0,16,Comments (as smell indicator);Deep Nesting;Duplicated Code,1,1,yi-coder-9b,en
deep_nesting_basic_003,deep_nesting,basic,Healthcare,Deep Nesting,1,8,5,100.0,1,0,0,2,Dead Code;Deep Nesting,1,1,yi-coder-9b,en
deep_nesting_basic_004,deep_nesting,basic,Scientific Computing,Deep Nesting,1,16,4,96.34,1,0,1,1,Dead Code,1,0,yi-coder-9b,en
deep_nesting_basic_005,deep_nesting,basic,General Software,Deep Nesting,1,48,26,61.74,23,0,0,3,Comments (as smell indicator);Deep Nesting;Long Method,1,1,yi-coder-9b,en
deep_nesting_basic_006,deep_nesting,basic,E-commerce,Deep Nesting,1,17,5,63.35,2,0,0,6,Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
deep_nesting_intermediate_001,deep_nesting,intermediate,Finance,Deep Nesting,1,38,7,68.24,1,0,0,6,Duplicated Code;Long Method,1,0,yi-coder-9b,en
deep_nesting_intermediate_002,deep_nesting,intermediate,Healthcare,Deep Nesting,1,33,8,78.84,3,0,0,4,Deep Nesting;Global State;Long Method;Magic Numbers/Strings,1,1,yi-coder-9b,en
deep_nesting_intermediate_003,deep_nesting,intermediate,Scientific Computing,Deep Nesting,1,46,6,58.03,0,0,0,18,Data Clumps;Duplicated Code;Global State;Long Parameter List,1,0,yi-coder-9b,en
deep_nesting_intermediate_004,deep_nesting,intermediate,General Software,Deep Nesting,1,62,7,78.72,0,0,0,20,Duplicated Code;Global State;Long Method;Long Parameter List,1,0,yi-coder-9b,en
deep_nesting_intermediate_005,deep_nesting,intermediate,E-commerce,Deep Nesting,1,77,10,63.68,2,0,1,11,Deep Nesting;Global State;Long Method;Magic Numbers/Strings,1,1,yi-coder-9b,en
deep_nesting_intermediate_006,deep_nesting,intermediate,Finance,Deep Nesting,1,38,7,68.24,1,0,0,6,Duplicated Code;Long Method,1,0,yi-coder-9b,en
duplicated_code_advanced_001,duplicated_code,advanced,General Software,Duplicated Code,1,36,3,75.0,5,0,0,11,Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_advanced_002,duplicated_code,advanced,E-commerce,Duplicated Code,1,60,4,69.35,1,0,0,12,Data Class;Duplicated Code;Lazy Class;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_advanced_003,duplicated_code,advanced,Finance,Duplicated Code,1,56,4,66.87,0,0,0,12,Data Class;Duplicated Code;Global State;Lazy Class;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_advanced_004,duplicated_code,advanced,Healthcare,Duplicated Code,1,53,3,100.0,4,4,0,11,Duplicated Code;Global State;Lazy Class,1,1,yi-coder-9b,en
duplicated_code_advanced_005,duplicated_code,advanced,Scientific Computing,Duplicated Code,1,41,3,86.8,0,0,0,3,Duplicated Code,1,1,yi-coder-9b,en
duplicated_code_advanced_006,duplicated_code,advanced,General Software,Duplicated Code,1,36,3,75.0,5,0,0,11,Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_basic_001,duplicated_code,basic,E-commerce,Duplicated Code,1,29,2,100.0,10,0,0,3,Duplicated Code,1,1,yi-coder-9b,en
duplicated_code_basic_002,duplicated_code,basic,Finance,Duplicated Code,1,26,1,81.83,0,0,0,16,Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_basic_003,duplicated_code,basic,Healthcare,Duplicated Code,0,4,0,,1,0,0,0,,1,0,yi-coder-9b,en
duplicated_code_basic_004,duplicated_code,basic,Scientific Computing,Duplicated Code,1,47,3,100.0,1,0,0,3,Duplicated Code,1,1,yi-coder-9b,en
duplicated_code_basic_005,duplicated_code,basic,General Software,Duplicated Code,1,18,2,100.0,0,0,0,3,Duplicated Code;Lazy Class,1,1,yi-coder-9b,en
duplicated_code_basic_006,duplicated_code,basic,E-commerce,Duplicated Code,1,41,1,100.0,0,0,0,3,Duplicated Code,1,1,yi-coder-9b,en
duplicated_code_basic_007,duplicated_code,basic,Finance,Duplicated Code,1,29,2,100.0,10,0,0,3,Duplicated Code,1,1,yi-coder-9b,en
duplicated_code_intermediate_001,duplicated_code,intermediate,Healthcare,Duplicated Code,1,37,2,74.04,1,0,0,8,Data Clumps;Duplicated Code;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_intermediate_002,duplicated_code,intermediate,Scientific Computing,Duplicated Code,1,55,3,46.6,0,0,0,14,Data Clumps;Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_intermediate_003,duplicated_code,intermediate,General Software,Duplicated Code,1,49,3,77.7,0,0,0,9,Data Clumps;Duplicated Code;Long Parameter List,1,1,yi-coder-9b,en
duplicated_code_intermediate_004,duplicated_code,intermediate,E-commerce,Duplicated Code,1,38,2,100.0,0,0,0,14,Duplicated Code;Global State;Long Method;Magic Numbers/Strings;Message Chains,1,1,yi-coder-9b,en
duplicated_code_intermediate_005,duplicated_code,intermediate,Finance,Duplicated Code,1,85,4,69.76,1,0,0,12,Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_intermediate_006,duplicated_code,intermediate,Healthcare,Duplicated Code,1,37,2,74.04,1,0,0,8,Data Clumps;Duplicated Code;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
duplicated_code_intermediate_007,duplicated_code,intermediate,Scientific Computing,Duplicated Code,1,55,3,46.6,0,0,0,14,Data Clumps;Duplicated Code;Global State;Magic Numbers/Strings,1,1,yi-coder-9b,en
feature_envy_advanced_001,feature_envy,advanced,Healthcare,Feature Envy,1,30,2,100.0,12,3,9,15,Dead Code;Global State;Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
feature_envy_advanced_002,feature_envy,advanced,Scientific Computing,Feature Envy,1,15,2,100.0,0,0,0,1,Comments (as smell indicator),1,0,yi-coder-9b,en
feature_envy_advanced_003,feature_envy,advanced,General Software,Feature Envy,1,19,2,87.27,1,0,1,3,Dead Code;Feature Envy;Long Method,1,1,yi-coder-9b,en
feature_envy_advanced_004,feature_envy,advanced,E-commerce,Feature Envy,1,22,2,100.0,9,1,8,10,Dead Code;Duplicated Code;Long Parameter List,1,0,yi-coder-9b,en
feature_envy_advanced_005,feature_envy,advanced,Finance,Feature Envy,1,19,2,100.0,0,0,0,1,Long Parameter List,1,0,yi-coder-9b,en
feature_envy_advanced_006,feature_envy,advanced,Healthcare,Feature Envy,1,30,2,100.0,12,3,9,15,Dead Code;Global State;Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
feature_envy_basic_001,feature_envy,basic,E-commerce,Feature Envy,1,23,2,100.0,0,0,0,7,Data Class;Duplicated Code;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
feature_envy_basic_002,feature_envy,basic,Finance,Feature Envy,0,10,0,,1,0,0,0,,1,0,yi-coder-9b,en
feature_envy_basic_003,feature_envy,basic,Healthcare,Feature Envy,1,21,5,89.68,0,0,0,4,Comments (as smell indicator);Feature Envy;Magic Numbers/Strings,1,1,yi-coder-9b,en
feature_envy_basic_004,feature_envy,basic,Scientific Computing,Feature Envy,1,35,2,100.0,2,0,2,4,Comments (as smell indicator);Dead Code;Long Method,1,0,yi-coder-9b,en
feature_envy_basic_005,feature_envy,basic,General Software,Feature Envy,1,44,6,81.66,1,0,0,7,Data Class;Global State;Lazy Class;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-9b,en
feature_envy_basic_006,feature_envy,basic,E-commerce,Feature Envy,1,28,4,80.72,1,0,0,9,Data Class;Feature Envy;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,1,yi-coder-9b,en
feature_envy_intermediate_001,feature_envy,intermediate,Finance,Feature Envy,1,23,2,100.0,0,0,0,4,Message Chains,1,0,yi-coder-9b,en
feature_envy_intermediate_002,feature_envy,intermediate,Healthcare,Feature Envy,1,24,3,87.67,1,0,0,4,Data Class;Feature Envy;Lazy Class;Long Parameter List,1,1,yi-coder-9b,en
feature_envy_intermediate_003,feature_envy,intermediate,Scientific Computing,Feature Envy,1,14,2,100.0,0,0,0,0,,1,0,yi-coder-9b,en
feature_envy_intermediate_004,feature_envy,intermediate,General Software,Feature Envy,1,26,4,79.48,0,0,0,1,Long Method,1,0,yi-coder-9b,en
